payer_int,beneficiary_int,amount
138,76,2.621
138,80,1.554
138,81,3.0
138,83,0.0205
138,84,9.5
138,85,1.048
138,86,55.5
138,90,1.0
138,93,0.0215
138,100,1.0
138,104,0.0115
138,107,0.011
138,114,2.0
138,116,3.0
138,121,6.0
138,122,1.036
138,126,1.036
138,127,7.5
138,132,1.048
138,134,0.091
138,137,4.5
138,139,1.0
138,145,0.01
138,150,1.048
138,151,0.011
138,152,1.021
138,157,0.029
138,158,1.0
138,163,0.009
138,164,1.0
138,166,0.05
138,167,5.0
138,168,2.0
138,171,12.25
138,175,3.063
138,178,0.151
138,179,5.0
138,180,3.0
138,181,1.036
139,0,1.021
139,2,0.171
139,4,1042.5
139,5,33.0
139,8,821.75
139,9,119.0
139,10,1.0
139,11,16.0
139,12,311.28
139,13,3.0
139,15,115.75
139,16,9.0
139,17,459.25
139,18,20.0
139,19,1.021
139,20,1.021
139,22,0.68175
139,23,647.25
139,25,1.021
139,28,5.179
139,29,435.25
139,30,448.0
139,31,89.75
139,32,1831.75
139,33,10.5
139,34,3.75
139,35,0.187
139,36,4.0
139,37,1.0
139,38,1.021
139,39,1.021
139,40,0.534
139,41,14.5
139,42,1.0
139,43,1693.75
139,44,103.0
139,46,114.0
139,47,1.0
139,48,31.5
139,49,7.5
139,50,509.75
139,51,22.415000000000003
139,52,996.25
139,53,1.036
139,54,149.0
139,55,162.0
139,56,1.036
139,57,2270.5
139,58,0.214
139,59,1854.0
139,61,2.0
139,62,1.048
139,63,2.0
139,66,479.75
139,68,58.5
139,70,2.072
139,71,3.0
139,73,15.0
139,74,1002.5
139,75,1478.5
139,76,163.5
139,77,77.597
139,79,1.036
139,81,1626.75
139,82,0.2675
139,83,130.25
139,84,8334.75
139,85,64.324
139,86,117.75
139,88,0.214
139,90,5170.25
139,91,343.25
139,92,0.5865
139,93,106.5
139,94,0.2675
139,95,15.5
139,97,64.5
139,98,5.179
139,99,1.021
139,100,13.0
139,101,3.0
139,102,254.0
139,103,1.021
139,104,21.0
139,106,136.25
139,107,2.042
139,108,1.0
139,109,8.0
139,110,2.0
139,111,0.534
139,112,2.29725
139,113,3.0
139,114,31.5
139,115,3.145
139,116,460.0
139,117,5.0
139,118,1.0
139,119,15.5
139,121,1875.0
139,122,19.0
139,123,20.5
139,125,221.25
139,126,197.5
139,127,650.0
139,128,1.0
139,129,1.0
139,130,518.25
139,132,24.75
139,133,17.0
139,134,207.75
139,135,0.21550000000000002
139,136,145.0
139,137,28.5
139,138,1.0
139,140,116.0
139,141,1.0
139,142,2188.75
139,144,0.5875
139,145,1.0
139,147,4.0
139,150,3.0
139,151,14.0
139,152,332.5
139,153,2.138
139,154,14.2805
139,155,155.75
139,156,8.5
139,157,2.0
139,158,694.0
139,159,0.107
139,160,1.036
139,162,3.063
139,163,43.0
139,164,612.75
139,166,1449.3300000000002
139,167,50.0
139,168,6.5
139,169,36.0
139,170,4.5
139,171,10018.25
139,172,1.0
139,173,0.001
139,174,1.021
139,175,13.0
139,177,179.75
139,178,2.042
139,179,1088.5
139,180,5.5
139,181,3.0
140,4,10.0
140,5,17.5
140,8,52.5
140,9,9.5
140,12,13.2
140,15,6.25
140,16,2.5
140,17,2.0
140,20,1.0
140,22,0.0035
140,23,2.5
140,24,0.013250000000000001
140,28,0.32575000000000004
140,29,18.5
140,30,19.5
140,31,0.218
140,32,437.0
140,33,0.004
140,36,0.221
140,41,3.0
140,42,3.5
140,43,38.75
140,46,7.5
140,48,1.0
140,50,33.25
140,52,10.25
140,53,3.145
140,54,2.0
140,55,1.0
140,57,48.75
140,59,50.5
140,61,0.0295
140,66,8.5
140,69,0.003
140,71,1.021
140,73,1.021
140,74,22.0
140,75,32.5
140,76,4.25
140,77,2.883
140,79,0.0829999999999999
140,81,41.5
140,83,18.25
140,84,162.75
140,85,1.0
140,86,28.75
140,90,98.75
140,91,1.0
140,93,8.75
140,95,2.0
140,97,1.61225
140,100,0.6867500000000001
140,102,0.043
140,103,0.003
140,104,0.0035
140,107,1.0
140,108,0.029
140,109,2.0
140,110,0.0035
140,115,0.008
140,116,9.0
140,119,0.1745
140,121,28.0
140,122,1.0
140,125,1.0
140,126,8.5
140,127,3.75
140,129,1.0
140,130,1.048
140,131,8.0
140,132,4.25
140,134,1.5
140,136,3.0
140,137,4.5
140,139,116.0
140,142,8.5
140,147,1.0
140,150,1.0
140,151,1.036
140,152,8.0
140,155,11.25
140,156,0.279
140,157,0.238
140,158,11.75
140,162,0.006500000000000001
140,163,4.5
140,164,22.0
140,166,63.6875
140,167,2.097
140,168,0.2085
140,169,4.5
140,171,9.75
140,175,1.0
140,177,21.0
140,178,15.421000000000001
140,179,7.5
140,181,4.0
141,1,0.208
141,2,0.011
141,4,3.5
141,5,6.5
141,8,2.0
141,9,7.0
141,10,6.0
141,12,63.62
141,13,3.5
141,14,3.0
141,15,0.0545
141,16,1.021
141,18,0.347
141,20,1.0
141,23,7.25
141,24,0.008
141,25,0.002
141,28,1.0
141,29,11.25
141,30,7.0
141,31,0.3325
141,32,37.0
141,33,51.25
141,34,8.25
141,35,4.25
141,36,1.0
141,38,21.25
141,39,0.001
141,40,0.064
141,41,8.388
141,42,1.0
141,43,28.5
141,44,1.048
141,46,2.0
141,48,2.5525
141,50,2.0
141,52,49.0
141,53,0.032
141,55,2.0
141,57,304.5
141,58,4.5
141,59,26.25
141,61,2.75
141,62,11.5
141,63,30.5
141,64,12.5
141,65,0.015
141,66,10.25
141,69,3.063
141,73,1.0
141,74,13.0
141,75,58.25
141,76,23.5
141,77,2.072
141,79,2.042
141,80,1.75
141,81,70.75
141,82,0.001
141,83,2.072
141,84,22.75
141,86,1.036
141,88,0.105
141,90,5.75
141,91,1.021
141,93,2.25
141,94,4.75
141,95,1.021
141,97,0.049
141,100,2.0
141,101,1.0
141,102,6.25
141,104,1.021
141,106,1.0
141,108,47.0
141,109,1.048
141,110,1.036
141,113,16.0
141,114,0.125
141,115,0.244
141,116,2.0
141,117,0.059
141,118,2.0
141,119,141.5
141,120,0.0555
141,121,29.5
141,122,1.5
141,125,0.7375
141,127,1.021
141,129,1.036
141,130,2.074
141,132,1.0
141,133,0.2244999999999999
141,134,11.25
141,135,0.009
141,136,0.1709999999999999
141,137,7.0
141,139,1.0
141,142,3.0
141,144,3.5
141,149,1.021
141,150,0.20274999999999999
141,151,0.299
141,152,5.0
141,155,1.0
141,156,1.0
141,157,5.5
141,158,48.5
141,162,1.0
141,163,6.25
141,164,10.0
141,166,2.3025
141,168,0.094
141,169,1.0
141,170,3.5
141,171,36.5
141,174,2.042
141,175,31.0
141,178,1.048
141,179,7.5
141,180,0.011
141,181,1.0
142,0,3.75
142,1,17.25
142,4,1265.25
142,5,61.0
142,6,1.021
142,7,17.87725
142,8,2765.75
142,9,185.0
142,10,13.0
142,12,584.05
142,13,9.5
142,14,11.5
142,15,413.25
142,16,10.25
142,17,102.5
142,18,130.0
142,20,1.5
142,21,0.041
142,22,1.0
142,23,272.75
142,24,1.0
142,25,366.5
142,29,546.25
142,30,978.5
142,31,35.75
142,32,13038.0
142,33,4.0
142,34,3.0
142,36,17.5
142,37,2.0
142,38,0.66275
142,39,15.5
142,40,2.0
142,41,48.0
142,42,82.75
142,43,3959.25
142,44,13.5
142,46,182.75
142,47,3.25
142,48,7.5
142,49,2.5
142,50,145.5
142,52,405.0
142,53,5.0
142,54,5.25
142,55,223.75
142,56,29.0
142,57,2126.0
142,58,6.75
142,59,3124.5
142,61,8.25
142,62,6.0
142,63,1.036
142,64,3.8845
142,66,58.25
142,67,0.254
142,68,6.75
142,69,2.0
142,70,17.5
142,71,8.75
142,73,275.75
142,74,5175.5
142,75,2020.75
142,76,963.75
142,77,742.75
142,79,4.0
142,80,290.5
142,81,1021.0
142,82,2.0
142,83,6.5
142,84,15212.25
142,85,2.0
142,86,13.5
142,87,1.021
142,88,250.5
142,90,4777.25
142,91,767.25
142,92,16.25
142,93,21.5
142,94,236.75
142,95,11.25
142,97,268.25
142,99,9.5
142,100,18.6
142,101,3.5
142,102,106.25
142,103,56.6515
142,104,31.0
142,105,54.5
142,106,505.0
142,107,1.0
142,108,0.028
142,109,501.5
142,110,281.5
142,111,6.5
142,112,2.75
142,114,36.75
142,116,19425.5
142,119,124.5
142,120,1.048
142,121,2464.25
142,122,159.0
142,123,55.5
142,125,254.0
142,126,125.0
142,127,195.75
142,128,509.75
142,129,8.25
142,130,2996.0
142,131,121.5
142,132,91.75
142,133,27.25
142,134,49.25
142,135,9.0
142,136,502.25
142,137,220.75
142,139,2188.75
142,140,8.5
142,141,3.0
142,143,14.5
142,145,2.0
142,149,1.036
142,150,16.5
142,151,5.5
142,152,316.0
142,153,3.0
142,154,23.8365
142,155,22.5
142,157,1.0
142,158,5271.5
142,160,2.0
142,162,7.25
142,163,10.0
142,164,153.0
142,166,6164.895
142,167,9.5
142,169,49.25
142,170,10.0
142,171,20322.0
142,173,13.925
142,174,50.5
142,175,1455.5
142,176,6.5882499999999995
142,177,128.25
142,178,26.187
142,179,291.25
142,180,2.75
142,181,9.75
143,8,17.0
143,9,2.072
143,12,0.98
143,15,1.0
143,29,0.021
143,30,0.214
143,32,9.0
143,36,4.143
143,42,0.16
143,43,1.5
143,46,0.026500000000000003
143,50,0.727
143,52,1.036
143,55,3.063
143,56,4.0
143,57,1.0
143,59,4.25
143,66,1.048
143,73,0.4115
143,74,1.0
143,75,1.0
143,76,0.043
143,81,1.2345000000000002
143,84,14.0
143,90,9.0
143,100,0.0215
143,109,0.064
143,115,1.0
143,116,2.0
143,121,1.0
143,125,3.5
143,129,1.048
143,130,10.5
143,131,2.0
143,134,0.0104999999999999
143,142,14.5
143,152,0.107
143,158,3.25
143,166,0.4325
143,171,3.5
143,175,2.0
143,176,0.45675
143,179,0.231
143,181,0.001
144,5,0.011
144,8,0.43800000000000006
144,9,4.0
144,10,2.9395
144,12,11.36
144,15,0.0545
144,16,0.4275
144,18,0.003
144,20,2.621
144,23,2.0
144,24,0.02975
144,29,2.0
144,30,1.0
144,32,16.0
144,33,9.5
144,36,0.1255
144,40,0.003
144,41,0.1945
144,42,1.036
144,43,7.75
144,46,3.0
144,48,0.001
144,50,0.2135
144,52,2.5
144,53,0.07724999999999996
144,55,1.048
144,57,5.75
144,59,62.5
144,61,0.093
144,62,0.2005
144,63,0.47974999999999995
144,66,42.25
144,69,0.022
144,73,1.036
144,74,1.0
144,75,4.0
144,76,2.75
144,79,0.0155
144,80,0.1124999999999999
144,81,5.5
144,82,0.004
144,83,0.045
144,84,3.5
144,86,0.1215
144,88,0.008
144,90,5.0
144,93,1.5
144,94,2.0
144,100,2.33825
144,101,2.042
144,102,1.31025
144,109,0.775
144,110,1.0
144,112,0.003
144,115,1.0525
144,116,2.0
144,119,13.0
144,121,18.0
144,122,1.021
144,125,1.021
144,127,1.0
144,129,0.054
144,130,0.032
144,132,1.0
144,133,0.062
144,134,4.194
144,137,6.126
144,139,0.5875
144,141,3.5
144,150,0.27799999999999997
144,151,1.0
144,152,4.0
144,157,0.1684999999999999
144,158,2.0
144,162,0.235
144,163,0.011
144,164,1.048
144,166,2.67
144,169,2.042
144,170,0.024
144,171,11.0
144,175,1.0
144,178,0.64
144,179,2.25
144,180,0.003
144,181,0.042749999999999996
145,2,0.043
145,5,21.0
145,6,1.036
145,8,3.25
145,9,3.25
145,12,12.64
145,13,1.036
145,15,1.176
145,16,3.063
145,18,3.5
145,20,4.0
145,21,6.0
145,22,0.0535
145,23,21.5
145,24,1.0
145,29,39.75
145,30,10.0
145,31,10.25
145,32,44.25
145,33,0.011
145,36,13.75
145,39,113.75
145,40,0.174
145,41,0.006
145,42,29.25
145,43,102.25
145,46,3.75
145,47,7.0
145,48,1.036
145,49,73.0
145,50,0.044
145,52,31.25
145,53,2.042
145,55,32.0
145,57,71.75
145,59,18.5
145,63,1.048
145,66,0.1095
145,68,395.75
145,69,0.011
145,70,175.5
145,72,1.0
145,73,2.072
145,74,3.0
145,75,2.0
145,76,3.5
145,77,0.02
145,78,0.028
145,79,0.016
145,80,8.5
145,81,21.25
145,82,1.5
145,84,60.5
145,85,9.322
145,86,3.145
145,90,33.0
145,92,0.001
145,93,0.086
145,94,2.072
145,97,1.0
145,100,1.0
145,102,9.5
145,106,134.5
145,107,2.072
145,109,0.032
145,116,2.75
145,120,88.75
145,121,7.5
145,122,1.0
145,125,23.5
145,127,7.0
145,128,51.5
145,129,6.0
145,130,1.021
145,131,1.533
145,132,1.0
145,133,5.179
145,134,2.75
145,135,0.075
145,137,19.0
145,138,0.01
145,139,1.0
145,142,2.0
145,149,0.028
145,150,1.021
145,151,1.021
145,152,12.5
145,158,7.5
145,162,12.75
145,163,0.053
145,164,3.0
145,166,43.835
145,169,4.0
145,170,1.0
145,171,1338.5
145,174,33.25
145,175,0.051
145,177,1.021
145,179,5.0
145,180,3.513
146,166,0.085
147,0,0.004
147,4,27.75
147,5,1.0
147,8,11.009
147,9,2.0
147,12,1.0
147,15,0.014
147,17,2.0
147,20,36.1715
147,21,0.004
147,23,19.0
147,29,1.0
147,30,0.1525
147,32,9.25
147,36,2.042
147,41,0.0085
147,42,1.0
147,43,1.021
147,44,83.5
147,46,0.315
147,50,1.0
147,52,1.036
147,54,0.09
147,57,4.25
147,59,18.0
147,61,0.0765
147,62,0.8380000000000001
147,66,2.097
147,74,7.0
147,75,15.75
147,76,1.0
147,81,5.5
147,83,1.0
147,84,1.0
147,86,38.0
147,88,0.001
147,90,2.0
147,91,3.0
147,93,0.1225
147,95,0.011
147,96,0.0235
147,100,0.048
147,109,1.0
147,112,0.9565
147,115,0.051
147,116,4.0
147,118,0.005
147,121,3.0
147,122,0.294
147,123,0.002
147,126,9.5
147,127,2.5
147,133,0.3315
147,134,0.24349999999999994
147,139,4.0
147,140,1.0
147,151,1.021
147,152,0.0695
147,153,0.084
147,156,0.005
147,158,21.0
147,163,1.0
147,164,1.021
147,166,0.07
147,167,1.0
147,168,0.16575
147,171,3.0
147,174,0.116
147,177,14.75
147,178,4.394
147,179,1.036
147,181,0.00825
148,9,0.08549999999999999
148,12,0.776
148,30,0.31
148,43,2.25
148,46,0.233
148,52,0.2635
148,57,0.8535
148,59,1.0085
148,81,0.466
148,121,2.0175
148,122,0.093
148,134,2.933
149,5,1.0
149,8,2.0
149,9,1.048
149,12,4.48
149,16,0.08549999999999991
149,22,1.0
149,23,7.5
149,24,4.5
149,29,20.5
149,30,1.0
149,32,7.75
149,34,1.0
149,36,3.5
149,39,1.0
149,41,1.0
149,42,0.72975
149,43,3.25
149,46,1.0
149,47,2.0
149,49,1.0
149,52,1.75
149,53,0.091
149,55,1.0
149,57,22.5
149,59,27.0
149,66,5.5
149,68,1.0
149,69,4.5
149,72,2.097
149,73,0.047999999999999945
149,74,5.0
149,75,1.0
149,76,1.048
149,79,23.0
149,80,1.0
149,81,4.0
149,82,3.75
149,84,27.25
149,90,2.5
149,93,1.036
149,94,7.5
149,99,0.0584999999999999
149,100,1.848
149,101,0.0345
149,102,0.032
149,106,2.072
149,109,0.016
149,116,0.18724999999999994
149,121,67.25
149,122,48.25
149,125,0.032
149,127,1.0
149,128,3.1075
149,129,0.091
149,130,0.866
149,132,1.25
149,133,3.0
149,134,3.0
149,137,22.462
149,141,1.021
149,142,1.036
149,145,0.028
149,150,0.1175
149,151,0.011
149,152,1.0
149,158,2.0
149,162,42.0
149,163,1.048
149,164,2.042
149,166,1.5350000000000001
149,169,2.042
149,170,0.2774999999999999
149,171,134.0
149,173,0.006750000000000001
149,174,3.107
149,178,0.0525
149,179,3.063
149,181,0.001
150,0,1.0
150,1,8.5
150,2,2.042
150,4,5.5
150,5,7.25
150,6,1.0
150,7,0.214
150,8,6.5
150,9,803.0
150,10,1.0
150,12,203.54000000000002
150,13,1.036
150,14,1.036
150,15,1.0
150,16,21.5
150,17,1.0
150,18,1.0
150,19,8.5
150,20,14.25
150,21,1.036
150,22,0.38225
150,23,7.75
150,24,0.088
150,28,0.2515
150,29,15.5
150,30,172.75
150,31,1.021
150,32,66.5
150,33,7.0
150,34,1.0
150,35,1.0
150,36,4.25
150,39,2.0
150,40,3.0
150,41,3.5
150,42,2023.25
150,43,3147.0
150,45,0.20325
150,46,53.75
150,47,2.0
150,48,2.0
150,49,4.5
150,50,16.75
150,51,0.011
150,52,186.75
150,53,4.0
150,54,1.5
150,55,59.5
150,56,0.043
150,57,415.25
150,58,0.043
150,59,245.25
150,60,1.036
150,61,1.0
150,62,0.021
150,63,0.0375
150,66,22.75
150,67,0.008
150,68,2.0
150,69,0.187
150,70,2.0
150,71,38.25
150,72,0.053
150,73,427.25
150,74,15.0
150,75,39.25
150,76,27.25
150,77,5.25
150,79,1.5
150,80,10.75
150,81,903.25
150,82,1.0
150,83,1.5
150,84,96.5
150,85,10.0
150,86,1.036
150,87,1.0
150,89,0.002
150,90,15.0
150,91,1.0
150,92,0.1945
150,93,5.5
150,94,0.086
150,95,1.021
150,96,0.003
150,97,1.5
150,99,10.25
150,100,12.11
150,101,13.5
150,102,2.5
150,103,4.0
150,104,1.036
150,106,17.375
150,107,3.0
150,108,0.075
150,109,1.0
150,110,4.0
150,111,3.107
150,113,0.021
150,114,0.032
150,115,1.021
150,116,13.0
150,117,0.032
150,118,0.1015
150,119,2.0
150,120,0.1815
150,121,238.25
150,122,28.5
150,123,1.048
150,124,0.021
150,125,1.75
150,126,1.0
150,127,3.0
150,128,4.32375
150,129,1.0
150,130,5.75
150,132,561.25
150,133,1.036
150,134,14.25
150,135,1.0
150,136,0.05375
150,137,1127.25
150,138,1.048
150,139,3.0
150,140,1.0
150,141,0.20274999999999999
150,142,16.5
150,144,0.27799999999999997
150,145,1.021
150,149,0.1175
150,151,98.0
150,152,89.25
150,153,0.09100000000000001
150,154,0.021
150,155,7.0
150,156,1.0
150,157,0.123
150,158,10.5
150,159,8.5
150,160,1.25
150,162,1.5
150,163,2.25
150,164,36.75
150,166,29.3425
150,167,1.048
150,168,2.0
150,169,172.75
150,170,1.0
150,171,201.0
150,172,5.0
150,173,0.023
150,174,1.0
150,175,6.5
150,177,2.042
150,178,22.25
150,179,9.5
150,180,1.0
150,181,1.021
151,0,0.72175
151,2,4.25
151,4,8.0
151,5,5.25
151,6,1.0
151,7,0.516
151,8,13.25
151,9,887.0
151,10,2.0
151,12,126.52000000000001
151,13,0.128
151,14,1.036
151,15,2.0
151,16,32.0
151,17,1.021
151,19,230.75
151,20,11.25
151,23,44.25
151,28,1.048
151,29,37.75
151,30,129.0
151,31,2.5
151,32,67.75
151,33,1.0
151,34,1.0
151,35,1.554
151,36,5.0
151,39,1.0
151,40,0.214
151,41,3.25
151,42,205.0
151,43,2191.25
151,44,1.0
151,45,0.009
151,46,67.25
151,48,38.75
151,49,3.25
151,50,15.0
151,52,171.0
151,53,3.25
151,54,1.036
151,55,35.5
151,56,0.021
151,57,812.75
151,59,231.25
151,60,3.0
151,61,1.0
151,62,1.75
151,63,1.048
151,64,1.2454999999999998
151,66,22.5
151,67,0.16
151,68,1.0
151,69,0.0535
151,70,1.0
151,71,550.75
151,73,231.25
151,74,16.5
151,75,19.25
151,76,26.5
151,77,15.25
151,78,2.072
151,79,1.25
151,80,42.5
151,81,1542.75
151,82,0.214
151,83,2.5
151,84,66.5
151,85,5.5
151,86,1.0
151,87,1.5315
151,90,40.25
151,91,1.25
151,92,0.034
151,93,2.5
151,94,0.2675
151,95,1.5
151,96,0.007
151,97,1.25
151,99,10.25
151,100,9.78
151,101,5.25
151,102,2.0
151,103,2.25
151,104,0.123
151,106,10.0
151,107,94.0
151,108,1.036
151,109,1.25
151,110,0.021
151,114,0.321
151,115,1.0
151,116,8.0
151,119,1.5
151,121,197.25
151,122,25.25
151,123,0.1335
151,124,0.021
151,125,2.25
151,126,1.0
151,127,3.75
151,128,1.0
151,129,1.0
151,130,3.75
151,131,0.171
151,132,186.25
151,133,1.0
151,134,12.25
151,135,0.042499999999999996
151,136,1.0
151,137,163.0
151,138,0.011
151,139,14.0
151,140,1.036
151,141,0.299
151,142,5.5
151,144,1.0
151,145,1.021
151,147,1.021
151,149,0.011
151,150,98.0
151,152,118.5
151,155,10.5
151,156,1.0
151,157,0.037
151,158,9.0
151,159,3.0
151,160,1.27625
151,163,2.0
151,164,56.5
151,166,25.810000000000002
151,167,1.0
151,168,1.0
151,169,20.25
151,170,1.0
151,171,262.0
151,172,3.25
151,173,0.019999999999999997
151,174,3.0
151,175,6.0
151,176,0.001
151,177,1.0
151,178,81.5
151,179,8.0
151,180,1.0
151,181,1.5
152,0,1.0
152,1,18.5
152,2,1.0
152,4,131.75
152,5,166.25
152,6,3.5
152,7,0.21649999999999997
152,8,503.75
152,9,1435.25
152,10,13.0
152,11,1.021
152,12,3226.67
152,13,2.5
152,14,1.036
152,15,54.25
152,16,37.25
152,17,13.5
152,18,2.0
152,19,13.25
152,20,17.75
152,21,1.048
152,22,9.75
152,23,542.25
152,24,3.5
152,25,2.0
152,26,0.107
152,27,23.0
152,28,1.036
152,29,666.75
152,30,1026.25
152,31,192.25
152,32,2391.25
152,33,5.5
152,34,10.5
152,35,8.0
152,36,50.0
152,38,1.0
152,39,29.25
152,40,9.0
152,41,42.75
152,42,448.75
152,43,10820.75
152,44,1.0
152,45,0.106
152,46,5417.75
152,47,9.0
152,48,40.25
152,49,7.75
152,50,263.0
152,51,1.817
152,52,1659.75
152,53,614.5
152,54,23.0
152,55,4280.5
152,56,1.0
152,57,4344.75
152,58,5.0
152,59,7032.0
152,60,11.5
152,61,9.75
152,62,4.5
152,63,2.0
152,64,1.036
152,65,1.021
152,66,353.75
152,67,0.1235
152,68,21.25
152,69,1.0
152,70,5.5
152,71,70.75
152,72,1.0
152,73,311.25
152,74,162.25
152,75,246.25
152,76,856.75
152,77,279.25
152,78,22.0
152,79,97.0
152,80,272.0
152,81,2798.75
152,82,29.25
152,83,24.75
152,84,2358.25
152,85,18.5
152,86,16.25
152,87,2.0
152,88,10.0
152,89,0.052
152,90,475.0
152,91,22.0
152,92,1.0
152,93,30.25
152,94,1.048
152,95,32.25
152,96,0.318
152,97,27.25
152,98,2.0
152,99,191.75
152,100,55.39
152,101,247.25
152,102,129.75
152,103,4.75
152,104,5.0
152,105,1.0
152,106,471.0
152,107,14.75
152,108,1.0
152,109,10.25
152,110,2.5
152,111,1.021
152,112,3.5
152,113,1.0
152,114,5.75
152,115,1.0
152,116,513.0
152,117,3.0
152,118,1.036
152,119,48.0
152,120,5.0
152,121,4830.0
152,122,5640.25
152,123,2.0
152,124,0.091
152,125,89.25
152,126,15.75
152,127,62.25
152,128,39.5
152,129,32.5
152,130,95.5
152,131,3.75
152,132,1166.0
152,133,3.0
152,134,428.25
152,135,20.0
152,136,33.0
152,137,823.75
152,138,1.021
152,139,332.5
152,140,8.0
152,141,5.0
152,142,316.0
152,143,0.107
152,144,4.0
152,145,12.5
152,147,0.0695
152,149,1.0
152,150,89.25
152,151,118.5
152,153,1.048
152,154,0.855
152,155,32.25
152,156,3.0
152,157,3.5
152,158,315.25
152,159,1.036
152,160,1.0
152,161,0.023
152,162,4.0
152,163,67.75
152,164,742.0
152,165,0.05375
152,166,629.375
152,167,15.0
152,168,3.25
152,169,70.5
152,170,12.5
152,171,6827.25
152,172,5.25
152,173,0.098
152,174,81.5
152,175,64.0
152,176,0.6222500000000001
152,177,8.25
152,178,37.75
152,179,246.75
152,180,6.5
152,181,9.5
153,5,0.011
153,8,1.0
153,9,0.2675
153,12,2.42
153,13,1.0
153,15,14.0
153,23,1.0
153,29,1.0
153,30,1.036
153,32,11.5
153,41,0.018500000000000003
153,43,2.0
153,46,1.0
153,50,0.0215
153,52,2.0
153,53,0.048
153,55,10.0
153,57,16.0
153,58,0.177
153,59,29.0
153,66,0.075
153,73,2.072
153,74,3.5
153,75,1.5
153,76,1.021
153,81,6.5
153,82,0.059
153,84,8.0
153,86,0.1605
153,90,23.5
153,91,9.686
153,93,1.048
153,100,0.262
153,102,0.011
153,103,1.048
153,104,0.0435
153,109,0.026999999999999996
153,112,6.0
153,113,0.021
153,115,2.6475
153,116,1.0
153,119,0.214
153,121,6.0
153,122,0.021
153,125,0.064
153,126,0.102
153,127,2.072
153,129,4.0
153,130,1.0
153,131,0.005
153,132,0.075
153,134,12.252
153,139,2.138
153,142,3.0
153,147,0.084
153,150,0.09100000000000001
153,152,1.048
153,158,6.0
153,162,0.053
153,163,1.0
153,164,0.171
153,166,1.345
153,171,32.5
153,177,0.641
153,180,3.0
153,181,6.0
154,4,1.2294999999999998
154,8,1.67825
154,9,0.107
154,12,0.99925
154,17,0.12824999999999995
154,18,0.673
154,23,0.4225
154,29,0.481
154,30,1.6837499999999999
154,32,0.534
154,33,0.011
154,41,0.0865
154,42,0.091
154,43,6.25325
154,46,0.649
154,52,0.87375
154,55,0.043
154,57,18.62575
154,59,22.153
154,66,0.011
154,73,0.214
154,75,3.64525
154,76,1.3095
154,81,8.97875
154,84,5.98575
154,86,3.67875
154,93,0.044
154,99,0.502
154,100,0.0425
154,102,0.118
154,104,0.5925
154,109,0.0805
154,114,1.951
154,116,1.6139999999999999
154,117,0.428
154,121,2.5385
154,122,0.08
154,125,0.187
154,127,0.048
154,130,0.0165
154,132,0.043
154,134,0.021
154,139,14.2805
154,142,23.8365
154,150,0.021
154,152,0.855
154,158,12.93375
154,163,0.011
154,164,0.2725
154,166,4.54
154,171,72.899
154,177,15.972
154,178,0.855
154,179,21.511750000000003
154,181,0.687
155,2,2.0
155,4,58.75
155,5,67.0
155,6,2.0
155,8,6.25
155,9,40.25
155,10,1.0
155,12,80.02
155,15,5.75
155,16,10.5
155,17,7.0
155,20,13.5
155,22,0.026999999999999996
155,23,13.0
155,24,3.5
155,29,19.75
155,30,23.0
155,31,6.0
155,32,108.0
155,33,0.22999999999999993
155,34,1.5
155,36,3.75
155,40,6.0
155,41,88.5
155,42,12.0
155,43,887.0
155,46,10.5
155,48,33.25
155,49,1.036
155,50,41.5
155,52,128.5
155,53,3.107
155,55,26.0
155,57,393.25
155,59,98.0
155,60,3.5
155,63,0.021
155,66,39.25
155,68,1.048
155,71,25.75
155,73,9.5
155,74,38.75
155,75,34.75
155,76,9.5
155,77,23.0
155,78,30.9295
155,81,544.75
155,83,33.75
155,84,70.25
155,85,7.0
155,86,1.036
155,87,1.036
155,90,104.0
155,91,46.5
155,93,148.75
155,95,28.0
155,97,54.5
155,99,0.5612499999999999
155,100,3.3002499999999997
155,102,22.25
155,103,1.0
155,104,0.032
155,107,3.0
155,109,0.1605
155,113,1.0
155,116,35.5
155,121,47.75
155,122,6.0
155,125,3.0
155,126,13.0
155,127,3.0
155,128,1.036
155,129,2.0
155,130,1.0
155,132,8.0
155,134,35.25
155,135,0.064
155,136,15.0
155,137,55.25
155,139,155.75
155,140,11.25
155,141,1.0
155,142,22.5
155,150,7.0
155,151,10.5
155,152,32.25
155,158,25.0
155,160,0.107
155,162,0.011
155,163,6.75
155,164,357.0
155,166,54.44
155,167,1.0
155,169,85.0
155,170,3.063
155,171,186.5
155,174,0.534
155,175,2.0
155,177,4.5
155,178,3.5
155,179,3.25
155,181,1.0
156,5,0.011
156,8,1.021
156,9,2.0
156,12,3.7199999999999998
156,13,1.0
156,15,0.0165
156,20,1.048
156,23,3.0
156,28,2.0
156,29,0.0265
156,30,1.0
156,32,1.0
156,33,3.0
156,34,6.25
156,36,1.0
156,39,8.626000000000001
156,41,0.002
156,42,4.0
156,43,9.0
156,46,1.0
156,49,1.048
156,50,0.21275
156,52,2.0
156,55,0.10725
156,57,31.25
156,59,4.0
156,61,0.021
156,66,0.342
156,73,0.1124999999999999
156,74,1.021
156,75,7.0
156,76,1.048
156,81,4.0
156,82,0.03
156,83,0.063
156,84,1.5
156,90,2.0
156,93,0.01175
